"grado":"FPBasica"-n-"codciclo":"FPB101","nombreciclo":"Servicios Administrativos","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB102","nombreciclo":"Electricidad y Electronica","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB103","nombreciclo":"Fabricacion y Montaje","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB104","nombreciclo":"Informatica y Comunicaciones","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB105","nombreciclo":"Cocina y Restauracion","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB106","nombreciclo":"Mantenimiento de Vehiculos","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB107","nombreciclo":"Agrojardineria y Composiciones Florales","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB108","nombreciclo":"Peluqueria y Estetica","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB109","nombreciclo":"Servicios Comerciales","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB110","nombreciclo":"Carpinteria y Mueble","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB111","nombreciclo":"Reforma y Mantenimiento de Edificios","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB112","nombreciclo":"Arreglo y Reparacion de Articulos Textiles y de Piel","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB115","nombreciclo":"Actividades Agropecuarias","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB116","nombreciclo":"Aprovechamientos Forestales","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB117","nombreciclo":"Artes Graficas","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB119","nombreciclo":"Industrias Alimentarias","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB121","nombreciclo":"Informatica de Oficina","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB124","nombreciclo":"Profesional basico en mantenimiento de viviendas","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB125","nombreciclo":"Profesional basico en fabricacion de elementos metalicos","grado":"FPBasica"
"grado":"FPBasica"-n-"codciclo":"FPB126","nombreciclo":"Profesional basico en instalaciones electrotecnicas y mecanica","grado":"FPBasica"
"grado":"GMedio"-n-"codciclo":"ADG201","nombreciclo":"Gestion Administrativa","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"AFD201","nombreciclo":"Conduccion de Actividades Fisico-Deportivas en el Medio Natural","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"AGA201","nombreciclo":"Produccion Agropecuaria","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"AGA204","nombreciclo":"Jardineria y Floristeria","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"AGA205","nombreciclo":"Aprovechamiento y Conservacion del Medio Natural","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"ARG202","nombreciclo":"Impresion Grafica","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"ARG203","nombreciclo":"Preimpresion Digital","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"COM201","nombreciclo":"Actividades Comerciales","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"ELE202","nombreciclo":"Instalaciones Electricas y Automaticas","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"ELE203","nombreciclo":"Instalaciones de Telecomunicaciones","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"EOC201","nombreciclo":"Obras de Interior, Decoracion y Rehabilitacion","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"EOC203","nombreciclo":"Construccion","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"FME201","nombreciclo":"Conformado por moldeo de metales y polimeros","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"FME202","nombreciclo":"Mecanizado","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"FME203","nombreciclo":"Soldadura y Caldereria","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"HOT201","nombreciclo":"Cocina y Gastronomia","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"HOT203","nombreciclo":"Servicios en Restauracion","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"IEX201","nombreciclo":"Tecnico en Excavaciones y Sondeos","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"IFC201","nombreciclo":"Sistemas Microinformaticos y Redes","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"IMA201","nombreciclo":"Mantenimiento Electromecanico","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"IMA202","nombreciclo":"Instalaciones Frigorificas y de Climatizacion","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"IMA203","nombreciclo":"Instalaciones de Produccion de Calor","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"IMP202","nombreciclo":"Estetica y belleza","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"IMP203","nombreciclo":"Peluqueria y Cosmetica Capilar","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"IMS202","nombreciclo":"Video, disc-jockey y sonido","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"INA201","nombreciclo":"Elaboracion de Productos Alimenticios","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"INA204","nombreciclo":"Aceites de Oliva y Vinos","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"INA207","nombreciclo":"Panaderia, Reposteria y Confiteria","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"MAM201","nombreciclo":"Instalacion y Amueblamiento","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"MAM202","nombreciclo":"Tecnico en Carpinteria y Mueble","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"QUI201","nombreciclo":"Operaciones de Laboratorio","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"QUI204","nombreciclo":"Planta Quimica","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"SAN201","nombreciclo":"Cuidados Auxiliares de Enfermeria","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"SAN202","nombreciclo":"Farmacia y Parafarmacia","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"SAN203","nombreciclo":"Emergencias Sanitarias","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"SEA201","nombreciclo":"Emergencias y proteccion civil","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"SSC201","nombreciclo":"Atencion a Personas en situacion de Dependencia","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"TCP202","nombreciclo":"Confeccion y Moda","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"TMV201","nombreciclo":"Carroceria","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"TMV202","nombreciclo":"Electromecanica de Vehiculos Automoviles","grado":"GMedio"
"grado":"GMedio"-n-"codciclo":"TMV204","nombreciclo":"Tecnico de Electromecanica de Maquinaria","grado":"GMedio"
"grado":"GSuperior"-n-"codciclo":"ADG301","nombreciclo":"Administracion y Finanzas","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"ADG302","nombreciclo":"Asistencia a la direccion","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"AFD301","nombreciclo":"Animacion de Actividades Fisicas y Deportivas","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"AFD301","nombreciclo":"Enseñanza y animacion sociodeportiva","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"AFD302","nombreciclo":"Acondicionamiento fisico","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"AGA302","nombreciclo":"Gestion Forestal y del Medio Natural","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"AGA303","nombreciclo":"Paisajismo y medio rural","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"AGA304","nombreciclo":"Tecnico Superior en Ganaderia y Asistencia en Sanidad Animal","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"ARG301","nombreciclo":"Diseño y edicion de publicaciones impresas y multimedia","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"COM301","nombreciclo":"Comercio Internacional","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"COM302","nombreciclo":"Gestion de ventas y espacios comerciales","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"COM303","nombreciclo":"Transporte y Logistica","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"COM304","nombreciclo":"Marketing y publicidad","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"ELE301","nombreciclo":"Mantenimiento Electronico","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"ELE302","nombreciclo":"Sistemas Electrotecnicos y Automatizados","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"ELE303","nombreciclo":"Automatizacion y Robotica Industrial","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"ELE304","nombreciclo":"Sistemas de Telecomunicaciones e Informaticos","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"ELE305","nombreciclo":"Electromedicina clinica","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"ENA301","nombreciclo":"Eficiencia Energetica y Energia Solar Termica","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"ENA302","nombreciclo":"Energias Renovables","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"EOC301","nombreciclo":"Proyectos de Edificacion","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"EOC302","nombreciclo":"Proyectos de obra civil","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"EOC303","nombreciclo":"Organizacion y Control de Obras de Construccion","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"FME301","nombreciclo":"Construcciones Metalicas","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"FME302","nombreciclo":"Diseño en Fabricacion Mecanica","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"FME304","nombreciclo":"Programacion de la Produccion en Fabricacion Mecanica","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"FME305","nombreciclo":"Programacion de la produccion en moldeo de metales y polimeros","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"HOT301","nombreciclo":"Agencias de Viajes y Gestion de Eventos","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"HOT302","nombreciclo":"Gestion de Alojamientos Turisticos","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"HOT303","nombreciclo":"Guia, Informacion y Asistencia Turisticas","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"HOT304","nombreciclo":"Direccion de Servicios de Restauracion","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"HOT305","nombreciclo":"Direccion de Cocina","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"IFC301","nombreciclo":"Administracion de Sistemas Informaticos en Red","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"IFC302","nombreciclo":"Desarrollo de Aplicaciones Multiplataforma","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"IFC303","nombreciclo":"Desarrollo de Aplicaciones WEB","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"IMA301","nombreciclo":"Mantenimiento de Instalaciones Termicas y de Fluidos","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"IMA302","nombreciclo":"Mecatronica Industrial","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"IMP301","nombreciclo":"Asesoria de Imagen Personal y corporativa","grado":"GSuperior"
"grado":"GSuperior"-n-"codciclo":"IMP302","nombreciclo":"Estetica Integral y Bienestar","grado":"GSuperior"
